student_id,gender,age,study_hours,attendance,previous_score,assignments_completed,internet_access,extracurricular,final_grade,performance
2853,Female,17,2,86,51,10,Yes,No,62,Average
2854,Male,19,2,100,82,2,No,Yes,55,Average
2855,Male,17,3,69,48,6,Yes,No,45,Poor
2856,Female,16,9,92,57,9,Yes,No,75,Good
2857,Male,17,8,63,52,10,No,No,72,Good
2858,Male,16,3,74,75,10,Yes,Yes,61,Average
2859,Female,22,2,80,72,1,Yes,Yes,60,Average
2860,Male,17,5,76,43,6,Yes,No,61,Average
2861,Female,17,6,75,68,9,Yes,Yes,77,Good
2862,Female,21,3,65,78,8,No,No,52,Average
2863,Female,20,1,76,44,8,Yes,Yes,42,Poor
2864,Female,18,7,67,69,10,No,No,70,Good
2865,Male,22,8,82,71,6,Yes,No,77,Good
2866,Female,21,8,71,74,8,Yes,No,74,Good
2867,Male,22,5,88,72,3,No,No,62,Average
2868,Female,18,5,62,92,5,No,No,64,Average
2869,Female,21,4,99,79,2,No,Yes,68,Good
2870,Male,17,8,87,73,2,Yes,No,72,Good
2871,Female,20,6,61,96,10,No,No,71,Good
2872,Male,19,5,86,69,8,No,Yes,67,Good
2873,Male,18,2,74,92,8,No,Yes,57,Average
2874,Female,22,5,81,69,8,No,No,64,Average
2875,Female,16,7,90,71,9,Yes,No,83,Excellent
2876,Male,18,2,58,51,1,No,Yes,32,Poor
2877,Male,18,2,85,74,4,Yes,Yes,65,Good
2878,Female,16,10,53,40,1,No,No,55,Average
2879,Male,17,4,64,79,9,No,No,61,Average
2880,Male,16,9,87,60,3,Yes,No,71,Good
2881,Male,17,2,86,87,9,No,No,61,Average
2882,Female,17,7,64,55,7,Yes,Yes,62,Average
2883,Male,16,1,65,82,4,No,No,57,Average
2884,Female,17,2,55,66,7,No,Yes,52,Average
2885,Female,16,9,98,57,3,No,No,80,Excellent
2886,Female,18,1,81,72,9,No,No,55,Average
2887,Male,17,2,88,93,10,No,Yes,73,Good
2888,Female,17,6,72,65,4,Yes,No,62,Average
2889,Male,20,8,51,83,9,Yes,Yes,78,Good
2890,Female,19,10,72,63,6,Yes,No,80,Excellent
2891,Female,19,2,77,56,5,Yes,No,56,Average
2892,Female,19,3,60,54,9,Yes,Yes,58,Average
2893,Male,16,4,55,85,2,Yes,Yes,57,Average
2894,Male,20,5,78,49,4,Yes,No,58,Average
2895,Male,17,7,69,50,8,Yes,Yes,58,Average
2896,Male,20,3,68,75,7,No,Yes,56,Average
2897,Male,22,4,88,85,1,Yes,Yes,66,Good
2898,Male,20,2,99,69,8,No,Yes,59,Average
2899,Male,17,1,70,94,2,No,Yes,62,Average
2900,Female,19,3,60,43,7,Yes,Yes,47,Poor
2901,Male,20,5,79,55,7,Yes,Yes,62,Average
2902,Female,21,10,98,42,1,No,Yes,60,Average
2903,Female,19,9,81,83,6,No,No,86,Excellent
2904,Female,22,10,86,85,6,No,No,79,Good
2905,Female,17,1,63,44,9,No,No,39,Poor
2906,Male,19,7,69,63,0,No,No,55,Average
2907,Female,17,7,99,80,2,No,Yes,74,Good
2908,Female,17,3,51,97,3,No,No,62,Average
2909,Male,19,8,73,96,3,No,Yes,79,Good
2910,Female,17,3,90,99,1,No,No,58,Average
2911,Female,19,7,91,95,6,Yes,No,85,Excellent
2912,Male,16,8,54,62,5,Yes,No,71,Good
2913,Male,16,2,59,87,8,No,Yes,49,Poor
2914,Female,21,9,73,41,7,No,No,70,Good
2915,Female,20,6,68,63,0,Yes,No,64,Average
2916,Female,22,9,52,82,8,Yes,Yes,78,Good
2917,Male,21,8,96,86,10,No,Yes,81,Excellent
2918,Female,16,10,74,57,6,Yes,Yes,66,Good
2919,Female,16,3,62,66,9,Yes,No,54,Average
2920,Male,20,10,66,98,3,Yes,Yes,77,Good
2921,Male,18,8,100,44,3,No,Yes,73,Good
2922,Female,16,8,71,79,5,No,No,72,Good
2923,Male,20,3,92,83,9,No,Yes,68,Good
2924,Male,19,8,67,61,8,No,No,70,Good
2925,Female,20,5,66,46,2,Yes,Yes,50,Average
2926,Female,17,2,94,74,8,No,No,67,Good
2927,Female,20,6,69,45,3,Yes,No,49,Poor
2928,Male,16,7,75,92,6,Yes,No,84,Excellent
2929,Male,18,6,57,59,3,No,No,57,Average
2930,Female,19,7,65,58,3,Yes,No,57,Average
2931,Female,20,7,55,46,1,Yes,Yes,48,Poor
2932,Female,19,2,100,91,10,Yes,Yes,67,Good
2933,Male,17,1,58,58,5,No,Yes,35,Poor
2934,Male,18,6,56,42,9,Yes,Yes,48,Poor
2935,Male,22,3,75,92,7,Yes,No,69,Good
2936,Male,22,10,68,48,1,No,No,58,Average
2937,Male,19,10,64,84,4,Yes,No,78,Good
2938,Female,21,8,78,62,8,No,No,74,Good
2939,Female,22,4,100,94,4,No,Yes,71,Good
2940,Female,17,3,52,45,0,Yes,Yes,35,Poor
2941,Female,17,3,96,44,4,No,No,52,Average
2942,Male,19,7,57,99,10,No,Yes,81,Excellent
2943,Female,18,3,75,52,5,Yes,Yes,47,Poor
2944,Male,19,3,81,69,10,No,No,68,Good
2945,Male,22,6,97,85,6,No,Yes,68,Good
2946,Male,18,7,55,71,5,Yes,Yes,59,Average
2947,Male,20,10,81,57,3,Yes,No,65,Good
2948,Male,21,6,95,61,9,No,No,63,Average
2949,Female,19,9,62,53,2,No,No,67,Good
2950,Female,20,10,89,99,9,Yes,No,86,Excellent
2951,Female,21,10,85,58,8,No,Yes,77,Good
2952,Male,16,7,87,80,1,No,No,75,Good
2953,Female,18,10,64,68,4,No,Yes,68,Good
2954,Male,19,5,50,73,3,Yes,Yes,61,Average
2955,Female,19,1,77,43,1,No,No,32,Poor
2956,Male,22,10,92,43,7,Yes,No,70,Good
2957,Male,19,9,96,61,2,Yes,Yes,80,Excellent
2958,Female,18,4,80,41,1,Yes,No,47,Poor
2959,Male,21,5,76,50,6,Yes,Yes,62,Average
2960,Male,22,5,69,74,8,Yes,Yes,62,Average
2961,Female,22,1,65,44,4,Yes,Yes,48,Poor
2962,Female,16,9,99,93,8,No,Yes,95,Excellent
2963,Male,22,2,72,90,1,No,Yes,59,Average
2964,Male,20,5,96,41,9,Yes,Yes,63,Average
2965,Male,18,3,83,92,8,Yes,No,74,Good
2966,Male,18,7,100,88,6,Yes,No,81,Excellent
2967,Female,17,10,90,70,9,Yes,Yes,92,Excellent
2968,Male,19,6,91,63,3,Yes,Yes,73,Good
2969,Male,16,10,72,41,10,No,No,74,Good
2970,Female,18,8,55,48,1,Yes,Yes,62,Average
2971,Male,20,9,96,88,5,Yes,Yes,88,Excellent
2972,Male,18,9,77,58,0,Yes,Yes,67,Good
2973,Female,21,5,74,49,4,No,No,47,Poor
2974,Female,16,8,69,87,4,No,Yes,63,Average
2975,Male,18,3,95,45,2,Yes,No,50,Average
2976,Male,18,6,70,96,1,Yes,Yes,63,Average
2977,Male,16,5,69,93,8,Yes,No,73,Good
2978,Male,19,1,69,98,6,Yes,No,62,Average
2979,Male,17,2,56,100,9,Yes,Yes,71,Good
2980,Male,19,6,75,74,1,No,Yes,60,Average
2981,Male,18,3,61,81,9,Yes,Yes,69,Good
2982,Female,21,3,60,87,10,Yes,No,57,Average
2983,Female,20,4,81,75,3,Yes,No,61,Average
2984,Female,17,9,68,62,2,No,No,64,Average
2985,Male,17,10,57,85,6,No,No,66,Good
2986,Male,19,10,62,87,4,Yes,Yes,72,Good
2987,Male,17,1,64,55,0,Yes,No,37,Poor
2988,Female,18,2,86,40,10,Yes,Yes,48,Poor
2989,Female,16,6,63,68,2,Yes,Yes,62,Average
2990,Male,19,7,92,73,10,No,No,75,Good
2991,Female,17,7,72,52,10,Yes,No,75,Good
2992,Male,19,1,66,40,6,No,Yes,33,Poor
2993,Male,21,8,83,58,3,No,Yes,66,Good
2994,Female,18,5,61,67,0,No,Yes,57,Average
2995,Male,18,4,78,52,4,No,No,53,Average
2996,Female,19,4,78,97,2,Yes,Yes,74,Good
2997,Female,17,9,82,81,2,Yes,No,79,Good
2998,Male,21,2,67,95,10,No,No,56,Average
2999,Male,20,2,65,97,4,No,Yes,66,Good
3000,Female,21,8,83,40,2,Yes,No,67,Good
3001,Female,16,8,62,51,1,No,No,55,Average
3002,Female,20,4,90,65,10,No,Yes,70,Good
3003,Male,20,4,65,60,0,No,No,54,Average
3004,Male,20,6,81,54,6,Yes,Yes,60,Average
3005,Female,17,7,52,53,7,No,Yes,51,Average
3006,Male,21,3,64,87,3,Yes,No,54,Average
3007,Male,18,1,87,66,1,No,No,47,Poor
3008,Female,18,4,89,47,1,No,Yes,45,Poor
3009,Female,21,5,84,50,10,Yes,No,64,Average
3010,Female,18,2,55,72,9,Yes,No,47,Poor
3011,Male,21,6,72,88,7,Yes,Yes,68,Good
3012,Male,21,5,62,51,2,Yes,Yes,48,Poor
3013,Male,22,4,62,48,4,No,Yes,53,Average
3014,Male,20,3,52,47,3,No,No,45,Poor
3015,Male,21,2,60,70,6,Yes,Yes,56,Average
3016,Male,20,3,93,93,6,Yes,Yes,69,Good
3017,Female,16,3,76,46,6,Yes,Yes,53,Average
3018,Male,19,3,88,74,10,Yes,No,74,Good
3019,Female,20,8,67,60,4,Yes,Yes,63,Average
3020,Male,18,7,99,74,7,Yes,Yes,75,Good
3021,Male,17,9,57,75,7,No,Yes,62,Average
3022,Female,20,4,58,55,0,Yes,Yes,41,Poor
3023,Male,20,9,55,56,4,No,Yes,57,Average
3024,Male,19,8,63,48,3,Yes,Yes,65,Good
3025,Female,19,9,55,87,5,No,Yes,70,Good
3026,Female,16,1,98,40,0,Yes,Yes,41,Poor
3027,Female,17,10,55,45,3,No,Yes,64,Average
3028,Male,16,10,51,86,2,No,No,72,Good
3029,Male,22,9,91,58,4,No,Yes,65,Good
3030,Male,20,10,84,70,4,No,Yes,71,Good
3031,Male,22,5,82,79,0,No,No,68,Good
3032,Male,20,7,79,41,0,Yes,Yes,56,Average
3033,Male,19,6,90,61,1,No,No,69,Good
3034,Male,19,7,86,47,3,No,Yes,60,Average
3035,Male,18,6,92,43,5,No,Yes,64,Average
3036,Female,20,1,90,70,0,No,Yes,50,Average
3037,Male,20,10,85,69,9,No,Yes,88,Excellent
3038,Male,17,2,53,57,0,Yes,No,41,Poor
3039,Female,20,9,97,40,4,No,Yes,75,Good
3040,Male,17,9,62,64,3,Yes,No,66,Good
3041,Female,17,2,59,84,6,No,Yes,62,Average
3042,Female,19,5,60,41,3,No,Yes,49,Poor
3043,Female,17,2,69,89,4,Yes,No,52,Average
3044,Female,18,7,60,62,5,No,Yes,56,Average
3045,Male,22,4,96,83,5,No,Yes,70,Good
3046,Female,22,1,92,45,7,No,No,56,Average
3047,Female,22,5,82,76,8,Yes,Yes,66,Good
3048,Male,17,9,94,72,8,Yes,No,85,Excellent
3049,Male,19,10,94,43,10,No,Yes,77,Good
3050,Female,22,5,65,53,3,Yes,No,52,Average
3051,Male,20,6,95,47,6,Yes,Yes,62,Average
3052,Male,16,10,79,73,7,Yes,Yes,79,Good
3053,Female,20,2,90,83,3,No,Yes,56,Average
3054,Female,21,6,64,42,6,Yes,Yes,50,Average
3055,Male,22,6,74,46,7,No,Yes,50,Average
3056,Male,17,1,51,77,1,No,No,37,Poor
3057,Female,22,10,83,99,0,Yes,No,85,Excellent
3058,Male,21,8,66,86,4,Yes,No,65,Good
3059,Female,19,6,89,90,5,Yes,Yes,71,Good
3060,Male,20,2,57,95,8,No,Yes,60,Average
3061,Male,17,7,83,70,5,Yes,Yes,76,Good
3062,Female,17,3,63,78,9,Yes,Yes,61,Average
3063,Female,18,6,71,66,1,Yes,No,53,Average
3064,Male,17,9,84,66,0,No,Yes,70,Good
3065,Female,19,7,77,67,0,Yes,Yes,60,Average
3066,Female,22,1,52,100,3,Yes,Yes,57,Average
3067,Male,19,10,55,92,0,No,Yes,75,Good
3068,Female,18,4,56,100,2,Yes,No,64,Average
3069,Female,16,7,82,75,2,No,Yes,74,Good
3070,Male,19,9,91,97,2,Yes,No,85,Excellent
3071,Female,16,4,69,97,8,Yes,No,69,Good
3072,Male,18,4,80,95,10,Yes,No,68,Good
3073,Female,17,6,89,86,1,Yes,Yes,74,Good
3074,Female,21,1,88,92,0,No,Yes,58,Average
3075,Female,20,3,51,85,7,No,Yes,59,Average
3076,Female,22,10,86,91,6,No,No,78,Good
3077,Female,17,9,100,63,9,No,Yes,76,Good
3078,Male,20,2,68,41,8,No,Yes,43,Poor
3079,Female,16,3,99,91,3,No,Yes,72,Good
3080,Female,20,9,53,66,9,Yes,No,66,Good
3081,Male,21,2,79,88,6,Yes,No,61,Average
3082,Male,18,9,96,54,8,Yes,No,82,Excellent
3083,Female,20,3,92,97,8,Yes,No,67,Good
3084,Male,19,2,59,97,9,No,No,53,Average
3085,Male,19,10,98,62,8,Yes,No,84,Excellent
3086,Male,22,9,74,76,6,No,No,68,Good
3087,Female,16,9,80,91,6,Yes,Yes,81,Excellent
3088,Male,20,6,98,47,4,Yes,No,70,Good
3089,Male,17,10,100,89,4,No,Yes,78,Good
3090,Male,19,4,50,40,10,No,No,51,Average
3091,Male,16,2,98,64,8,Yes,Yes,59,Average
3092,Male,22,10,71,92,0,Yes,Yes,81,Excellent
3093,Female,20,5,55,58,10,Yes,No,52,Average
3094,Male,19,3,90,73,3,No,No,55,Average
3095,Female,21,6,64,80,4,No,Yes,69,Good
3096,Female,19,10,68,65,2,Yes,No,66,Good
3097,Male,22,7,92,48,9,Yes,No,64,Average
3098,Male,21,8,96,80,7,No,Yes,77,Good
3099,Male,22,5,51,65,8,No,Yes,53,Average
3100,Male,17,8,64,45,2,No,No,52,Average
3101,Male,18,7,56,69,8,Yes,No,58,Average
3102,Male,22,3,93,46,1,Yes,Yes,57,Average
3103,Female,17,7,65,92,8,No,Yes,79,Good
3104,Male,20,10,72,64,1,Yes,Yes,76,Good
3105,Male,21,9,68,59,4,Yes,Yes,70,Good
3106,Female,17,7,68,72,0,Yes,No,62,Average
3107,Female,16,4,78,53,10,No,Yes,63,Average
3108,Male,20,2,59,97,7,No,Yes,56,Average
3109,Female,16,3,90,45,7,Yes,Yes,56,Average
3110,Male,20,7,60,76,8,No,No,72,Good
3111,Male,22,7,64,95,8,Yes,Yes,84,Excellent
3112,Female,20,6,76,41,5,Yes,No,50,Average
3113,Female,22,10,84,86,10,No,No,81,Excellent
3114,Male,19,1,75,95,7,Yes,No,72,Good
3115,Male,22,1,73,88,0,No,Yes,45,Poor
3116,Female,17,4,90,62,5,Yes,Yes,68,Good
3117,Male,16,6,84,68,1,No,No,58,Average
3118,Male,20,3,54,76,2,No,No,54,Average
3119,Female,20,10,84,89,10,No,Yes,92,Excellent
3120,Male,22,9,51,100,2,Yes,Yes,75,Good
3121,Female,20,4,92,93,8,No,No,82,Excellent
3122,Female,21,3,69,96,9,No,Yes,60,Average
3123,Male,18,8,90,74,8,No,Yes,83,Excellent
3124,Female,18,3,65,97,8,No,No,68,Good
3125,Female,17,9,99,82,2,Yes,No,82,Excellent
3126,Female,22,2,89,44,10,No,No,62,Average
3127,Female,20,3,89,76,6,No,Yes,59,Average
3128,Male,20,10,62,71,0,No,Yes,69,Good
3129,Female,21,4,73,43,4,Yes,No,56,Average
3130,Male,21,10,71,83,7,Yes,Yes,76,Good
3131,Male,18,9,61,89,5,No,No,72,Good
3132,Female,20,7,79,77,6,Yes,Yes,76,Good
3133,Male,17,4,90,100,2,No,No,68,Good
3134,Female,20,10,56,61,6,Yes,No,63,Average
3135,Male,17,9,98,61,7,Yes,No,84,Excellent
3136,Female,20,3,75,100,9,Yes,Yes,74,Good
3137,Male,16,4,82,46,8,No,No,59,Average
3138,Female,21,8,83,56,6,No,Yes,70,Good
3139,Male,22,5,66,54,0,Yes,No,46,Poor
3140,Female,22,2,80,78,7,Yes,Yes,60,Average
3141,Female,20,4,67,90,0,Yes,No,58,Average
3142,Male,18,2,70,58,7,Yes,No,55,Average
3143,Male,16,4,96,51,5,Yes,No,69,Good
3144,Male,17,7,78,94,5,Yes,Yes,77,Good
3145,Female,21,2,68,100,1,Yes,No,56,Average
3146,Female,19,10,83,100,1,No,Yes,77,Good
3147,Male,16,5,73,48,3,No,No,49,Poor
3148,Female,18,9,99,67,6,Yes,No,89,Excellent
3149,Female,22,8,84,68,4,No,Yes,66,Good
3150,Female,21,6,82,61,10,No,No,73,Good
3151,Male,22,6,100,85,9,No,Yes,88,Excellent
3152,Male,18,10,57,45,6,No,Yes,58,Average
3153,Male,16,1,59,91,4,No,Yes,50,Average
3154,Male,17,3,91,96,1,No,No,59,Average
3155,Male,16,6,71,70,0,Yes,No,57,Average
3156,Male,18,5,68,94,8,No,No,76,Good
3157,Male,19,4,77,68,10,No,No,68,Good
3158,Male,21,1,58,63,8,Yes,No,51,Average
3159,Male,16,9,63,91,2,Yes,Yes,72,Good
3160,Male,17,4,88,49,10,Yes,No,58,Average
3161,Male,19,1,55,73,3,No,No,51,Average
3162,Male,17,9,79,62,0,Yes,No,72,Good
3163,Female,21,8,61,90,2,No,No,73,Good
3164,Male,18,6,85,80,4,No,Yes,72,Good
3165,Male,22,10,52,60,2,Yes,No,68,Good
3166,Female,21,2,75,43,8,Yes,No,46,Poor
3167,Male,17,2,79,83,3,Yes,No,58,Average
3168,Male,22,1,70,51,2,Yes,Yes,49,Poor
3169,Male,16,7,70,82,9,Yes,No,74,Good
3170,Female,17,3,70,81,5,Yes,Yes,63,Average
3171,Male,18,7,57,71,10,No,No,65,Good
3172,Female,22,7,68,55,0,No,No,54,Average
3173,Male,20,2,61,97,7,No,Yes,56,Average
3174,Female,19,2,60,43,5,Yes,No,52,Average
3175,Male,21,2,63,71,5,Yes,Yes,49,Poor
3176,Male,16,2,58,90,5,No,Yes,52,Average
3177,Female,16,1,66,88,8,No,No,65,Good
3178,Female,18,4,94,87,5,No,Yes,68,Good
3179,Male,16,1,62,41,4,No,Yes,41,Poor
3180,Female,22,10,100,76,5,Yes,No,80,Excellent
3181,Male,22,3,63,95,9,Yes,Yes,63,Average
3182,Male,22,10,97,62,10,Yes,Yes,87,Excellent
3183,Male,19,5,91,95,8,Yes,Yes,77,Good
3184,Male,20,7,80,45,3,No,Yes,53,Average
3185,Male,19,1,90,49,2,Yes,Yes,46,Poor
3186,Male,22,8,76,69,10,Yes,Yes,72,Good
3187,Male,16,2,74,65,1,Yes,Yes,44,Poor
3188,Male,20,1,78,48,5,No,Yes,43,Poor
3189,Male,16,5,86,52,6,No,No,58,Average
3190,Female,21,3,79,81,10,No,Yes,62,Average
3191,Male,17,2,55,58,0,No,Yes,41,Poor
3192,Male,20,6,58,49,9,No,No,52,Average
3193,Male,22,10,62,84,5,No,No,68,Good
3194,Male,22,4,95,82,9,No,Yes,79,Good
3195,Female,22,2,64,69,1,Yes,No,47,Poor
3196,Male,18,9,70,74,5,No,No,67,Good
3197,Female,22,1,66,100,1,Yes,Yes,52,Average
3198,Female,16,7,57,63,9,Yes,No,64,Average
3199,Female,18,1,60,78,9,Yes,No,50,Average
3200,Male,19,10,51,66,3,Yes,Yes,67,Good
3201,Male,18,6,66,100,2,Yes,Yes,71,Good
3202,Female,17,1,57,41,9,No,No,48,Poor
3203,Female,18,7,100,59,9,Yes,No,83,Excellent
3204,Male,18,5,77,93,2,Yes,No,76,Good
3205,Male,17,5,79,67,0,Yes,Yes,52,Average
3206,Male,22,9,57,42,3,Yes,No,57,Average
3207,Male,19,7,67,88,1,No,Yes,70,Good
3208,Male,20,1,83,46,10,No,No,46,Poor
3209,Male,20,1,96,46,5,Yes,No,47,Poor
3210,Male,20,1,76,68,1,Yes,Yes,56,Average
3211,Female,18,2,53,92,4,No,No,59,Average
3212,Male,17,7,61,47,3,Yes,Yes,61,Average
3213,Female,18,9,83,83,5,No,No,82,Excellent
3214,Male,19,1,63,47,8,Yes,No,44,Poor
3215,Female,20,7,60,92,7,No,No,74,Good
3216,Female,22,3,55,62,9,Yes,Yes,51,Average
3217,Female,16,1,53,57,6,No,No,36,Poor
3218,Female,18,10,51,88,1,Yes,Yes,77,Good
3219,Male,21,8,57,98,4,Yes,Yes,74,Good
3220,Male,20,9,54,92,9,No,Yes,77,Good
3221,Male,21,2,70,90,2,Yes,No,66,Good
3222,Female,22,10,69,81,9,No,No,87,Excellent
3223,Female,21,4,91,44,3,No,No,48,Poor
3224,Male,19,10,85,87,4,Yes,No,88,Excellent
3225,Male,17,4,81,58,0,No,No,52,Average
3226,Female,17,3,98,60,6,Yes,Yes,72,Good
3227,Male,20,10,57,79,7,Yes,Yes,76,Good
3228,Male,19,3,51,53,7,Yes,No,46,Poor
3229,Male,16,7,53,93,2,Yes,No,61,Average
3230,Male,17,6,93,84,9,No,Yes,72,Good
3231,Female,19,1,96,93,8,No,Yes,61,Average
3232,Male,18,5,84,48,2,Yes,No,60,Average
3233,Male,20,8,82,63,7,Yes,Yes,66,Good
3234,Male,18,9,52,66,7,No,No,59,Average
3235,Male,22,4,74,76,1,No,No,50,Average
3236,Male,17,9,81,83,9,No,Yes,86,Excellent
3237,Male,19,7,87,100,10,No,Yes,84,Excellent
3238,Male,20,6,64,85,1,No,Yes,66,Good
3239,Female,18,7,52,71,8,Yes,Yes,72,Good
3240,Female,21,9,85,54,5,No,No,64,Average
3241,Female,20,7,61,58,10,Yes,No,67,Good
3242,Female,19,9,65,86,4,No,Yes,72,Good
3243,Male,20,5,59,44,7,Yes,Yes,55,Average
3244,Male,19,3,60,99,5,Yes,No,63,Average
3245,Male,16,9,86,90,3,No,No,86,Excellent
3246,Female,20,1,77,48,4,No,No,40,Poor
3247,Male,20,10,54,67,0,Yes,Yes,65,Good
3248,Female,17,2,87,97,3,No,Yes,61,Average
3249,Male,16,4,63,70,6,Yes,No,56,Average
3250,Male,16,5,70,75,8,Yes,No,69,Good
3251,Male,17,6,67,88,4,No,Yes,66,Good
3252,Female,20,2,77,60,10,Yes,Yes,60,Average
3253,Male,16,10,76,65,1,No,No,62,Average
3254,Female,21,5,88,74,9,Yes,Yes,77,Good
3255,Female,22,9,59,46,4,Yes,No,61,Average
3256,Female,20,2,100,54,5,Yes,No,63,Average
3257,Female,20,7,89,82,8,Yes,No,86,Excellent
3258,Female,20,7,86,59,1,No,No,62,Average
3259,Female,22,1,57,47,9,Yes,Yes,39,Poor
3260,Male,18,4,94,99,6,Yes,No,72,Good
3261,Female,19,2,77,83,0,Yes,No,54,Average
3262,Female,18,4,76,85,10,Yes,Yes,79,Good
3263,Male,18,6,88,43,6,No,Yes,53,Average
3264,Male,20,10,69,91,2,No,No,72,Good
3265,Female,18,7,74,83,4,No,No,76,Good
3266,Female,16,6,100,67,4,Yes,Yes,73,Good
3267,Female,19,6,81,88,7,No,Yes,79,Good
3268,Male,22,6,64,52,8,Yes,No,57,Average
3269,Female,22,6,66,91,6,No,Yes,65,Good
3270,Male,18,5,53,46,6,No,No,47,Poor
3271,Female,16,7,60,94,2,Yes,Yes,65,Good
3272,Male,17,8,77,96,7,No,No,83,Excellent
3273,Male,22,6,89,44,6,Yes,Yes,58,Average
3274,Male,18,2,55,63,8,No,No,41,Poor
3275,Male,22,9,50,46,7,No,No,65,Good
3276,Female,17,2,61,76,9,No,No,47,Poor
3277,Male,19,3,95,66,4,Yes,No,57,Average
3278,Female,21,2,60,43,3,No,Yes,46,Poor
3279,Female,17,7,72,84,9,No,Yes,79,Good
3280,Male,22,3,73,56,8,Yes,No,53,Average
3281,Female,21,9,94,88,3,No,No,83,Excellent
3282,Female,16,1,93,100,6,No,No,69,Good
3283,Male,21,8,71,87,2,Yes,Yes,67,Good
3284,Female,17,3,95,68,4,No,Yes,66,Good
3285,Male,22,7,98,53,3,No,Yes,73,Good
3286,Female,16,4,85,74,6,Yes,Yes,74,Good
3287,Male,21,1,91,74,0,Yes,No,54,Average
3288,Female,18,6,95,80,3,Yes,No,72,Good
3289,Male,21,9,82,93,2,No,Yes,79,Good
3290,Female,18,1,52,94,10,Yes,Yes,63,Average
3291,Female,19,9,68,72,1,No,No,62,Average
3292,Male,18,5,92,63,4,No,No,56,Average
3293,Male,22,9,73,84,1,No,Yes,77,Good
3294,Female,16,6,65,81,9,Yes,Yes,77,Good
3295,Female,22,9,97,64,9,No,Yes,73,Good
3296,Female,18,8,87,84,2,No,Yes,73,Good
3297,Female,21,3,66,64,3,Yes,Yes,56,Average
3298,Male,17,5,58,97,3,Yes,No,62,Average
3299,Female,17,10,100,46,2,Yes,No,66,Good
3300,Male,22,3,86,53,2,Yes,Yes,51,Average
3301,Male,16,1,57,40,2,Yes,Yes,29,Poor
3302,Male,16,9,74,69,6,No,Yes,64,Average
3303,Male,20,10,92,95,8,No,No,84,Excellent
3304,Male,20,2,68,52,5,No,Yes,47,Poor
3305,Male,21,4,85,58,5,Yes,Yes,69,Good
3306,Female,22,8,67,66,8,Yes,Yes,73,Good
3307,Male,19,10,70,93,10,Yes,Yes,79,Good
3308,Female,21,1,79,93,6,Yes,Yes,66,Good
3309,Female,18,10,74,68,1,No,Yes,62,Average
3310,Female,19,7,77,57,1,Yes,Yes,66,Good
3311,Female,18,2,95,45,3,No,Yes,56,Average
3312,Male,16,7,89,92,9,No,No,74,Good
3313,Male,18,9,98,52,6,No,Yes,74,Good
3314,Female,19,9,96,76,9,No,Yes,87,Excellent
3315,Female,22,1,83,54,8,No,Yes,59,Average
3316,Female,22,10,54,63,0,No,No,57,Average
3317,Male,19,2,86,69,6,Yes,Yes,56,Average
3318,Male,16,3,77,96,5,No,Yes,68,Good
3319,Female,18,2,85,94,0,No,Yes,53,Average
3320,Female,18,6,82,60,1,No,No,65,Good
3321,Male,21,2,92,87,2,No,No,65,Good
3322,Female,22,2,56,74,10,Yes,No,51,Average
3323,Male,17,7,67,51,2,Yes,No,60,Average
3324,Male,19,1,95,96,4,No,No,60,Average
3325,Female,22,9,72,83,4,No,No,66,Good
3326,Female,19,9,58,40,9,Yes,Yes,67,Good
3327,Male,22,1,95,76,0,Yes,Yes,61,Average
3328,Male,21,6,76,57,0,No,Yes,53,Average
3329,Male,18,8,61,72,2,No,No,54,Average
3330,Female,16,8,83,81,8,Yes,Yes,80,Excellent
3331,Female,17,2,58,66,1,No,No,35,Poor
3332,Female,16,1,100,62,8,Yes,Yes,57,Average
3333,Male,16,10,61,94,7,Yes,Yes,84,Excellent
3334,Male,19,2,97,96,0,No,Yes,69,Good
3335,Female,22,10,58,52,0,Yes,No,55,Average
3336,Female,20,6,93,40,0,No,No,49,Poor
3337,Male,20,6,94,58,3,Yes,No,72,Good
3338,Male,22,7,72,48,9,No,No,70,Good
3339,Female,19,2,89,90,8,Yes,No,68,Good
3340,Male,22,9,55,53,1,Yes,No,61,Average
3341,Male,17,6,99,75,10,No,Yes,74,Good
3342,Male,19,5,63,96,5,No,No,73,Good
3343,Male,18,3,76,73,0,No,No,57,Average
3344,Male,21,7,78,52,9,Yes,No,70,Good
3345,Male,20,5,61,60,3,No,No,56,Average
3346,Male,20,1,71,61,0,No,No,42,Poor
3347,Female,19,6,78,79,5,No,Yes,70,Good
3348,Male,17,4,86,51,0,Yes,No,56,Average
3349,Male,16,8,90,84,4,Yes,Yes,78,Good
3350,Male,16,2,79,89,8,No,Yes,55,Average
3351,Male,18,5,95,100,7,No,Yes,75,Good
3352,Female,21,1,75,85,9,No,Yes,62,Average
3353,Female,21,2,93,51,0,Yes,Yes,48,Poor
3354,Male,18,10,72,95,0,Yes,Yes,83,Excellent
3355,Female,16,6,57,61,3,Yes,No,56,Average
3356,Male,21,10,71,42,7,No,Yes,73,Good
3357,Female,22,8,95,52,2,No,Yes,69,Good
3358,Female,21,1,64,82,1,Yes,Yes,54,Average
3359,Female,21,10,63,59,0,Yes,Yes,57,Average
3360,Female,18,3,52,96,3,No,Yes,63,Average
3361,Male,16,2,84,59,10,Yes,Yes,63,Average
